"Date","RegionName","State","Metro","County","City","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-03-31,"95313","CA","Modesto","Stanislaus","Crows Landing",20771,1104,0.0231696014828545,0.0288909599254427,0.0909090909090909,109
2016-03-31,"56144","MN",,"Pipestone","Jasper",20772,1021,0.0179461615154536,0.0344478216818642,0.022022022022022,397
2016-03-31,"38391","TN","Jackson","Madison","Denmark",20773,610,0,-0.0378548895899054,-0.217948717948718,950
2016-03-31,"68824","NE","Grand Island","Hall","Cairo",20774,1180,-0.0058972198820556,-0.0158465387823186,-0.0231788079470199,265
2016-03-31,"55324","MN",,"Meeker","Darwin",20775,1313,0.00690184049079755,0.0115562403697997,0.00382262996941896,674
2016-03-31,"03777","NH","Claremont","Grafton","Orford",20776,1363,-0.00944767441860465,0.00664697193500739,0.0420489296636086,634
2016-03-31,"56115","MN","Marshall","Lyon","Balaton",20777,1081,-0.000924214417744917,-0.0287511230907457,-0.0697074010327022,500
2016-03-31,"08328","NJ","Philadelphia","Gloucester","Franklin Township",20778,1508,0.00802139037433155,0.00399467376830892,0.00332667997338656,426
2016-03-31,"03084","NH","Manchester","Hillsborough","Temple",20779,1789,-0.00776483638380477,-0.00167410714285714,0.15270618556701,544
2016-03-31,"45881","OH","Findlay","Hancock","Rawson",20780,1038,0.00193050193050193,0.00193050193050193,0.0186457311089303,535
2016-03-31,"54628","WI",,"Crawford","Ferryville",20781,1072,0.00280636108512629,-0.00464252553389044,-0.0984020185029437,332
2016-03-31,"68520","NE","Lincoln","Lancaster","Lincoln",20782,1556,0.0325149303251493,-0.01143583227446,0.0189914865749836,443
2016-03-31,"43540","OH","Toledo","Fulton","Metamora",20783,1136,-0.00175746924428822,0.00353356890459364,0.0646672914714152,424
2016-03-31,"70729","LA","Baton Rouge","West Baton Rouge","Erwinville",20784,1418,0,0.0164874551971326,0.00353857041755131,223
2016-03-31,"83813","ID","Sandpoint, ID","Bonner","Cocolalla",20785,1284,0.00234192037470726,0.00943396226415094,0.0222929936305732,475
2016-03-31,"44404","OH","Youngstown","Trumbull","Orangeville",20786,827,0.0260545905707196,0.0867279894875164,-0.0505166475315729,394
2016-03-31,"18354","PA","East Stroudsburg","Monroe","Hamilton Township",20787,1274,0.00791139240506329,0.0274193548387097,0.0143312101910828,355
2016-03-31,"28006","NC","Charlotte","Gaston","Alexis",20788,942,0.0183783783783784,0.0250272034820457,-0.0338461538461538,373
2016-03-31,"80137","CO","Denver","Arapahoe","Aurora",20789,2298,0.005249343832021,-0.00390117035110533,0.00437062937062937,381
2016-03-31,"51638","IA",,"Page","Essex",20790,856,0.00587544065804935,0.00116959064327485,-0.0655021834061135,467
2016-03-31,"56309","MN",,"Grant","Ashby",20791,1232,0.00571428571428571,0.00244100895036615,0.0207125103562552,671
2016-03-31,"72358","AR","Blytheville","Mississippi","Luxora",20792,669,-0.00888888888888889,-0.0190615835777126,0.00753012048192771,115
2016-03-31,"38577","TN",,"Pickett","Pall Mall",20793,1006,0.004995004995005,-0.00788954635108481,0.0645502645502646,515
2016-03-31,"24530","VA","Danville","Pittsylvania","Callands",20794,1001,0,-0.0186274509803922,-0.0402684563758389,294
2016-03-31,"47264","IN","Seymour","Jackson","Norman",20795,912,0.00884955752212389,-0.00436681222707424,0.014460511679644,250
2016-03-31,"84774","UT","St. George","Washington","Toquerville",20796,1291,0.00702028081123245,-0.00308880308880309,-0.0444115470022206,519
2016-03-31,"66860","KS",,"Greenwood","Madison",20797,753,0.00803212851405622,0.00803212851405622,-0.0118110236220472,445
2016-03-31,"38923","MS","Greenwood","Carroll","Coila",20798,1095,0.00366636113657195,-0.0170556552962298,-0.0544041450777202,326
2016-03-31,"49288","MI","Hillsdale, MI","Hillsdale","Waldron",20799,862,0.00116144018583043,0.0213270142180095,0.0348139255702281,370
2016-03-31,"22713","VA","Washington","Culpeper","Boston",20800,1558,-0.0101651842439644,-0.00827498408656906,0.0163078930202218,461
2016-03-31,"38961","MS",,"Yalobusha","Tillatoba",20801,920,0.0143329658213892,0.00327153762268266,-0.0583418628454452,210
2016-03-31,"61865","IL","Danville","Vermilion","Potomac",20802,1057,0.0232333010648596,0.112631578947368,-0.118432026688907,402
2016-03-31,"01011","MA","Springfield","Hampden","Chester",20803,1386,0.0176211453744493,0.0228782287822878,0.0304832713754647,533
2016-03-31,"10518","NY","New York","Westchester","Lewisboro",20804,3370,0.0126201923076923,0.0246275463666768,0.0846475700032185,504
2016-03-31,"65053","MO","Jefferson City","Cole","Lohman",20805,835,0.0207823960880196,0.0245398773006135,0.0900783289817232,350
2016-03-31,"68651","NE",,"Polk","Osceola",20806,1001,-0.00595829195630586,-0.0300387596899225,-0.0281553398058252,133
2016-03-31,"96777","HI","Hilo","Hawaii","Pahala",20807,1169,0.0218531468531469,0.0409617097061443,-0.0192953020134228,227
2016-03-31,"53023","WI","Sheboygan","Sheboygan","Greenbush",20808,1094,-0.00364298724954463,-0.0135256988277728,0.0101569713758079,461
2016-03-31,"97375","OR","Salem","Marion","Scotts Mills",20809,1453,0.0146648044692737,0.0290368271954674,0.0621345029239766,334
2016-03-31,"99330","WA","Kennewick","Franklin","Eltopia",20810,1229,0.00244698205546493,0.00737704918032787,0.0866489832007073,138
2016-03-31,"89008","NV",,"Lincoln","Caliente",20811,931,0.00648648648648649,0.0197152245345016,-0.00427807486631016,306
2016-03-31,"50002","IA",,"Adair","Adair",20812,1016,0.00693756194251734,-0.00684261974584555,0.0441932168550873,380
2016-03-31,"81151","CO",,"Conejos","Sanford",20813,1144,0.0132860938883968,0.0287769784172662,0.0476190476190476,458
2016-03-31,"10969","NY","New York","Orange","Town of Warwick",20814,1809,0.0151515151515152,0.0266742338251986,0.0343053173241852,385
2016-03-31,"38061","TN",,"McNairy","Pocahontas",20815,934,0.0207650273224044,0.0320441988950276,0.0873108265424913,662
2016-03-31,"44235","OH","Cleveland","Medina","Homerville",20816,1273,-0.00779423226812159,-0.00546875,0.0119236883942766,338
2016-03-31,"45743","OH",,"Meigs","Long Bottom",20817,954,-0.00417536534446764,-0.0245398773006135,-0.0225409836065574,201
2016-03-31,"47989","IN","Crawfordsville","Montgomery","Waveland",20818,786,0.0102827763496144,0.00255102040816327,-0.0223880597014925,718
2016-03-31,"54626","WI",,"Crawford","Eastman",20819,1103,0.0100732600732601,0.0203515263644773,-0.0349956255468067,321
2016-03-31,"66427","KS",,"Marshall","Frankfort",20820,883,0.011454753722795,-0.0199778024417314,-0.0906282183316169,390
2016-03-31,"73663","OK",,"Dewey","Seiling",20821,841,0.00718562874251497,0.00598086124401914,0.0740740740740741,484
2016-03-31,"13796","NY","Oneonta","Otsego","Town of Laurens",20822,1391,0.0138483965014577,0.0288461538461538,0.193991416309013,359
2016-03-31,"79508","TX","Abilene","Taylor","Buffalo Gap",20823,1148,0.0034965034965035,0.00262008733624454,0.0964660936007641,346
2016-03-31,"52572","IA",,"Appanoose","Moulton",20824,844,0.0119904076738609,0.00118623962040332,-0.0601336302895323,334
2016-03-31,"76670","TX","Dallas-Fort Worth","Ellis","Milford",20825,1078,0,0.0247148288973384,-0.0235507246376812,395
2016-03-31,"03230","NH","Concord","Merrimack","Danbury",20826,1285,-0.00232919254658385,0.00784313725490196,0.0354552780016116,607
2016-03-31,"04942","ME",,"Somerset","Harmony",20827,885,0.00797266514806378,-0.00449943757030371,0.0207612456747405,220
2016-03-31,"12726","NY",,"Sullivan","Cochecton",20828,1318,0.0232919254658385,0.0410742496050553,0.149084568439407,556
2016-03-31,"56653","MN",,"Koochiching","Littlefork",20829,1207,0.00583333333333333,0.000829187396351575,0.00835421888053467,204
2016-03-31,"78953","TX","Austin","Bastrop","Rosanky",20830,1416,0.0049680624556423,0.0157819225251076,0.0328227571115974,119
2016-03-31,"12768","NY",,"Sullivan","Rockland",20831,1302,0.00618238021638331,0.0171875,0.0950378469301934,402
2016-03-31,"29717","SC","Charlotte","York","Hickory Grove",20832,1115,0.0154826958105647,0.0210622710622711,-0.0853158326497129,469
2016-03-31,"29743","SC","Charlotte","York","Smyrna",20833,1190,-0.00251466890192791,-0.0149006622516556,-0.0577988915281077,449
2016-03-31,"96023","CA",,"Siskiyou","Dorris",20834,1174,0,0.00341880341880342,0.102347417840376,389
2016-03-31,"39323","MS",,"Newton","Chunky",20835,1004,0.0131180625630676,0.00601202404809619,-0.0590440487347704,174
2016-03-31,"43720","OH","Zanesville","Muskingum","Blue Rock",20836,758,0.00797872340425532,-0.00263157894736842,-0.235887096774194,266
2016-03-31,"56569","MN",,"Becker","Ogema",20837,1243,-0.0056,-0.0134920634920635,-0.00639488409272582,540
2016-03-31,"89003","NV","Pahrump","Nye","Beatty",20838,925,0.00872410032715376,0.0335195530726257,0.0780885780885781,112
2016-03-31,"03890","NH",,"Carroll","Ossipee",20839,1186,0.00423370025402202,-0.00753138075313808,-0.106927710843373,110
2016-03-31,"03583","NH","Berlin","Coos","Jefferson",20840,1198,-0.0066334991708126,-0.00909842845326716,0.0336496980155306,536
2016-03-31,"25209","WV","Charleston","Boone","Whitesville",20841,822,-0.0143884892086331,-0.0805369127516778,-0.202715809893307,293
2016-03-31,"31097","GA","Thomaston","Upson","Yatesville",20842,977,-0.00306122448979592,-0.00306122448979592,-0.0936920222634508,482
2016-03-31,"68922","NE",,"Furnas","Arapahoe",20843,892,-0.0143646408839779,-0.0679205851619645,-0.048025613660619,294
2016-03-31,"51101","IA","Sioux City","Woodbury","Sioux City",20844,964,0.0233545647558386,0.0147368421052632,0.122235157159488,172
2016-03-31,"12929","NY","Plattsburgh","Clinton","Lyon Mountain",20845,1467,0.00755494505494505,-0.00339673913043478,-0.0865504358655044,325
2016-03-31,"44853","OH","Tiffin","Seneca","New Riegel",20846,1092,-0.00636942675159236,-0.0188679245283019,0.05,398
2016-03-31,"98645","WA","Longview","Cowlitz","Silverlake",20847,1361,0.00220913107511046,0.00889547813194959,-0.029243937232525,466
2016-03-31,"65239","MO","Moberly","Randolph","Cairo",20848,982,0.0082135523613963,0.0239833159541189,0.0639219934994583,338
2016-03-31,"67001","KS","Wichita","Sedgwick","Andale",20849,1326,0.011441647597254,0.00606980273141123,-0.0335276967930029,499
2016-03-31,"53924","WI",,"Richland","Cazenovia",20850,990,0.01956745623069,0.0498409331919406,-0.0616113744075829,384
2016-03-31,"54733","WI",,"Barron","Dallas",20851,913,0.0201117318435754,0.0167037861915367,-0.0897308075772682,430
2016-03-31,"67570","KS","Hutchinson","Reno","Pretty Prairie",20852,724,0.00277008310249307,-0.0242587601078167,-0.0870113493064313,410
2016-03-31,"43908","OH","Weirton","Jefferson","Bergholz",20853,707,0,-0.00702247191011236,-0.0248275862068966,341
2016-03-31,"52345","IA","Cedar Rapids","Benton","Urbana",20854,1187,0,-0.0190082644628099,0.0127986348122867,514
2016-03-31,"11958","NY","New York","Suffolk","Peconic",20855,26824,-0.0356975949958658,-0.025857059848925,0.373125159969286,502
2016-03-31,"13028","NY","Syracuse","Oswego","Town of Constantia",20856,1355,0.0111940298507463,0.0142215568862275,-0.10737812911726,423
2016-03-31,"04969","ME","Bangor","Penobscot","Plymouth",20857,1124,-0.00442869796279894,0,0.0135256988277728,593
2016-03-31,"01245","MA","Pittsfield","Berkshire","Monterey",20858,1953,-0.00862944162436548,0.0862068965517241,0.149499705709241,738
2016-03-31,"11739","NY","New York","Suffolk","Islip",20859,3827,0.128575641403716,0.213379835129994,0.497847358121331,467
2016-03-31,"49632","MI","Cadillac","Missaukee","Falmouth",20860,815,-0.00488400488400488,-0.0180722891566265,-0.0411764705882353,617
2016-03-31,"52777","IA","Clinton","Clinton","Wheatland",20861,1016,0.00494559841740851,-0.0078125,0.0936490850376749,369
2016-03-31,"63846","MO",,"Stoddard","Essex",20862,34475,0.0294425035086148,0.0801792204536909,10.396694214876,178
2016-03-31,"28447","NC","Wilmington","Pender","Ivanhoe",20863,841,0.0035799522673031,-0.00591016548463357,-0.0454029511918275,321
2016-03-31,"36318","AL","Dothan","Geneva","Coffee Springs",20864,884,0.00113250283125708,-0.00562429696287964,-0.0443243243243243,464
2016-03-31,"71065","LA",,"Sabine","Pleasant Hill",20865,1009,0.497032640949555,2.91085271317829,0.0327533265097236,145
2016-03-31,"21521","MD","Cumberland","Allegany","Barton",20866,1157,0.000865051903114187,-0.0211505922165821,-0.0366361365528726,802
2016-03-31,"24237","VA","Big Stone Gap, VA","Dickenson","Dante",20867,830,0.0184049079754601,0.0387984981226533,0.00484261501210654,112
2016-03-31,"32423","FL",,"Jackson","Bascom",20868,660,0.0153846153846154,0.0153846153846154,-0.0379008746355685,283
2016-03-31,"39643","MS",,"Marion","Kokomo",20869,1153,-0.00259515570934256,-0.0103004291845494,-0.0162116040955631,175
2016-03-31,"97137","OR","Salem","Marion","Saint Paul",20870,1683,0.0156910078455039,0.0719745222929936,0.138700947225981,220
2016-03-31,"23829","VA",,"Southampton","Capron",20871,1152,-0.00173310225303293,-0.0111587982832618,-0.0120068610634648,392
2016-03-31,"65662","MO",,"Wright","Hartville",20872,842,0.00357568533969011,0.00717703349282297,0.0206060606060606,226
2016-03-31,"45685","OH","Point Pleasant","Gallia","Centerville",20873,1125,0.00356824264049955,0.00536193029490617,-0.00530503978779841,112
2016-03-31,"50628","IA",,"Howard","Elma",20874,959,-0.00311850311850312,-0.0332661290322581,-0.0123583934088568,494
2016-03-31,"74957","OK","Fort Smith","LeFlore","Smithville",20875,880,0.00801832760595647,0.00917431192660551,0.178045515394913,449
2016-03-31,"58646","ND",,"Hettinger","Mott",20876,1365,-0.00799418604651163,-0.0387323943661972,-0.315789473684211,318
2016-03-31,"15475","PA","Pittsburgh","Fayette","Republic",20877,805,0.0113065326633166,-0.00617283950617284,-0.0206812652068127,235
2016-03-31,"43432","OH","Port Clinton, OH","Ottawa","Graytown",20878,1193,0.000838926174496644,0,0.023156089193825,467
2016-03-31,"47557","IN","Vincennes","Knox","Monroe City",20879,795,0.0231660231660232,0.03515625,0.0258064516129032,546
2016-03-31,"13321","NY","Utica","Oneida","Kirkland",20880,1063,0.0290416263310745,0.0577114427860696,0.0380859375,210
2016-03-31,"29081","SC",,"Bamberg","Ehrhardt",20881,858,0.00350877192982456,-0.0216647662485747,-0.00464037122969838,424
2016-03-31,"42462","KY",,"Union","Waverly",20882,864,0.00465116279069767,0.0105263157894737,0.00232018561484919,301
2016-03-31,"37313","TN",,"Grundy","Coalmont",20883,950,0.0117145899893504,0.0248112189859763,0.0638297872340425,380
2016-03-31,"25446","WV","Washington","Jefferson","Summit Point",20884,1593,-0.00809464508094645,-0.0386240193120097,-0.0579538734476641,376
2016-03-31,"12513","NY","Hudson","Columbia","Claverack",20885,1563,0.000640204865556978,-0.00509229789942712,0.122038765254846,527
2016-03-31,"48889","MI","Alma","Gratiot","Sumner",20886,845,-0.00588235294117647,-0.00471142520612485,0.015625,437
2016-03-31,"55909","MN","Austin","Mower","Adams",20887,961,0.0190880169671262,0.0422993492407809,0.00523012552301255,398
2016-03-31,"39862","GA",,"Calhoun","Leary",20888,832,0.00120336943441637,-0.00359281437125748,-0.014218009478673,422
2016-03-31,"54213","WI","Green Bay","Kewaunee","Forestville",20889,949,0,-0.00939457202505219,-0.138838475499093,131
2016-03-31,"66781","KS",,"Cherokee","Weir",20890,702,-0.00284090909090909,-0.023643949930459,-0.023643949930459,324
2016-03-31,"96087","CA","Redding","Shasta","Redding",20891,1299,-0.000769230769230769,-0.0166540499621499,-0.0305970149253731,235
2016-03-31,"26146","WV",,"Pleasants","Friendly",20892,861,0.00819672131147541,0.0311377245508982,-0.0114810562571757,157
2016-03-31,"79355","TX",,"Yoakum","Plains",20893,1122,0.0108108108108108,0.00537634408602151,0.0695900857959962,309
2016-03-31,"17229","PA",,"Fulton","Taylor Township",20894,1080,0.00185528756957328,0.00465116279069767,0.027592768791627,240
2016-03-31,"66871","KS",,"Coffey","Waverly",20895,864,0.00232018561484919,-0.0170648464163823,-0.0248306997742664,381
2016-03-31,"97438","OR","Eugene","Lane","Fall Creek",20896,1350,0.0135135135135135,0.0242792109256449,-0.0167516387472688,111
2016-03-31,"98276","WA","Bellingham","Whatcom","Nooksack",20897,1351,0.0037147102526003,0.0173192771084337,0.0538221528861154,411
2016-03-31,"45333","OH","Sidney","Shelby","Houston",20898,1125,0.00446428571428571,0.00178094390026714,0.0273972602739726,369
2016-03-31,"71219","LA",,"Franklin","Baskin",20899,1085,0.0102420856610801,0.0197368421052632,0.0462873674059788,224
2016-03-31,"13315","NY","Oneonta","Otsego","Burlington",20900,1345,0.0135644310474755,0.0346153846153846,0.232813932172319,365
2016-03-31,"37348","TN",,"Lincoln","Kelso",20901,862,0.0141176470588235,0.0201183431952663,-0.0193401592718999,680
2016-03-31,"43778","OH","Cambridge","Guernsey","Salesville",20902,1170,0.00429184549356223,0.0165073848827107,-0.377328366152209,262
2016-03-31,"31012","GA",,"Bleckley","Chester",20903,905,0.00443951165371809,-0.00220507166482911,-0.015233949945593,231
2016-03-31,"36785","AL","Montgomery","Lowndes","White Hall",20904,926,0.00433839479392625,0.00433839479392625,0.00761697497279652,206
2016-03-31,"47177","IN","Louisville/Jefferson County","Clark","Underwood",20905,996,0.0132248219735504,0.0194472876151484,0.0342679127725857,387
2016-03-31,"15311","PA","Pittsburgh","Washington","Amwell Township",20906,1271,0.0200642054574639,0.0817021276595745,0.0055379746835443,308
2016-03-31,"49318","MI","Muskegon","Muskegon","Casnovia",20907,1060,0.00283822138126774,-0.0310786106032907,0.248527679623086,516
2016-03-31,"57018","SD","Sioux Falls","Minnehaha","Colton",20908,1075,0.0160680529300567,-0.00462962962962963,0.000931098696461825,464
2016-03-31,"44625","OH","Salem, OH","Columbiana","East Rochester",20909,982,-0.0070778564206269,-0.0238568588469185,0.0123711340206186,298
2016-03-31,"53046","WI","Milwaukee","Waukesha","Lannon",20910,1528,-0.00261096605744125,0.00658761528326746,-0.0267515923566879,383
2016-03-31,"39152","MS",,"Smith","Pulaski",20911,975,0.0093167701863354,-0.0191146881287726,-0.0469208211143695,290
2016-03-31,"43347","OH","Bellefontaine","Logan","Rushsylvania",20912,964,-0.00618556701030928,-0.0143149284253579,0.00626304801670146,378
2016-03-31,"54922","WI","Appleton","Outagamie","Deer Creek",20913,879,0.0244755244755245,0.0232828870779977,-0.0708245243128964,470
2016-03-31,"15464","PA","Pittsburgh","Fayette","Springfield Township",20914,999,0.0121580547112462,-0.0157635467980296,-0.0394230769230769,379
2016-03-31,"38565","TN",,"Fentress","Grimsley",20915,951,0.00528541226215645,0.00634920634920635,-0.038422649140546,349
2016-03-31,"68765","NE","Norfolk","Pierce","Osmond",20916,916,-0.0161117078410312,-0.0428422152560084,-0.0478170478170478,310
2016-03-31,"85620","AZ","Sierra Vista","Cochise","Naco",20917,794,-0.0112079701120797,-0.00125786163522013,-0.023370233702337,129
2016-03-31,"12423","NY",,"Greene","Durham",20918,1174,0.0325417766051011,0.0800367985280589,-0.0126156433978133,612
2016-03-31,"41630","KY",,"Floyd","Garrett",20919,777,0.00647668393782383,0.0143603133159269,-0.02875,104
2016-03-31,"97886","OR","Hermiston-Pendleton, OR","Umatilla","Weston",20920,1025,0.0270541082164329,0.0800842992623814,0.0291164658634538,672
2016-03-31,"48873","MI","Ionia, MI","Ionia","Pewamo",20921,1069,0.00564440263405456,0.00564440263405456,0.0743718592964824,539
2016-03-31,"61870","IL","Danville","Vermilion","Ridge Farm",20922,1038,0.0256916996047431,0.135667396061269,-0.132107023411371,457
2016-03-31,"74824","OK","Oklahoma City","Lincoln","Agra",20923,1044,0.00578034682080925,0.0165530671859786,0.0255402750491159,432
2016-03-31,"18821","PA",,"Susquehanna","Great Bend Township",20924,1151,0.0043630017452007,-0.00604490500863558,-0.0311447811447811,117
2016-03-31,"11547","NY","New York","Nassau","Glenwood Landing",20925,3168,0.00699300699300699,0.0242483026188167,0.135891000358551,379
2016-03-31,"46156","IN",,"Rush","Milroy",20926,806,0.0189633375474083,0.041343669250646,0.0254452926208651,433
2016-03-31,"47135","IN","Louisville/Jefferson County","Harrison","Laconia",20927,908,0.0100111234705228,-0.0011001100110011,-0.0162513542795233,282
2016-03-31,"38927","MS",,"Tallahatchie","Enid",20928,890,0.00451467268623025,-0.0089086859688196,-0.0209020902090209,233
2016-03-31,"98849","WA",,"Okanogan","Riverside",20929,1077,0,0.00654205607476636,-0.0288548241659152,376
2016-03-31,"43971","OH","Weirton","Jefferson","Yorkville",20930,711,0.0186246418338109,0.021551724137931,-0.0152354570637119,540
2016-03-31,"51454","IA",,"Crawford","Manilla",20931,887,0.0242494226327945,0.0350058343057176,0.0398593200468933,370
2016-03-31,"76690","TX",,"Bosque","Walnut Springs",20932,1121,-0.0070859167404783,-0.0327868852459016,0.0447343895619758,172
2016-03-31,"97014","OR","Hood River","Hood River","Cascade Locks",20933,1269,0.0143884892086331,0.0266990291262136,0.0968020743301642,385
2016-03-31,"71973","AR",,"Polk","Wickes",20934,833,0.00847457627118644,0.00847457627118644,-0.0608793686583991,170
2016-03-31,"16256","PA","Indiana","Indiana","West Mahoning Township",20935,1142,0.000876424189307625,0.113060428849903,0.128458498023715,201
2016-03-31,"36761","AL","Selma","Dallas","Minter",20936,890,0,0.00338218714768884,0.0171428571428571,231
2016-03-31,"59218","MT",,"Roosevelt","Culbertson",20937,1024,0.00490677134445535,-0.0182166826462128,0.0343434343434343,170
2016-03-31,"67487","KS",,"Clay","Wakefield",20938,1155,0.00522193211488251,0.00785340314136126,-0.0334728033472803,432
2016-03-31,"72122","AR","Little Rock","Saline","Paron",20939,1192,0.00846023688663283,0.0188034188034188,-0.0348178137651822,462
2016-03-31,"43734","OH","Zanesville","Muskingum","Duncan Falls",20940,748,0.0260631001371742,0.0274725274725275,-0.260138476755687,449
2016-03-31,"54748","WI","Eau Claire","Chippewa","Jim Falls",20941,1027,0.0158259149357072,0.0331991951710262,-0.0311320754716981,317
2016-03-31,"66956","KS",,"Jewell","Mankato",20942,803,0.0138888888888889,0.00879396984924623,-0.130952380952381,428
2016-03-31,"98345","WA","Bremerton","Kitsap","Keyport",20943,1562,0.0103492884864166,0.0110032362459547,0.0323859881031064,147
2016-03-31,"36548","AL",,"Clarke","Jackson",20944,898,-0.00111234705228031,-0.00992282249173098,0.00559910414333707,279
2016-03-31,"14008","NY","Buffalo","Niagara","Town of Newfane",20945,1106,0.00636942675159236,-0.0264084507042254,0.158115183246073,362
2016-03-31,"35552","AL",,"Lamar","Detroit",20946,873,-0.00342465753424658,-0.00569476082004556,0.0162980209545984,226
2016-03-31,"61234","IL","Davenport","Henry","Annawan",20947,1227,0.00738916256157635,0.0174129353233831,0.0433673469387755,412
2016-03-31,"68714","NE",,"Rock","Bassett",20948,890,-0.0100111234705228,-0.0399137001078749,-0.0758047767393562,165
2016-03-31,"51653","IA",,"Fremont","Tabor",20949,1027,0.00391006842619746,0.00587659157688541,0.0405268490374873,426
2016-03-31,"58849","ND","Williston","Williams","Ray",20950,1752,-0.0341786108048512,-0.135241855873643,-0.422924901185771,125
2016-03-31,"22810","VA",,"Shenandoah","Basye",20951,1071,0.0258620689655172,0,-0.0351351351351351,226
2016-03-31,"58647","ND",,"Hettinger","New England",20952,1775,-0.00837988826815642,-0.0133407448582546,-0.168228678537957,249
2016-03-31,"91963","CA","San Diego","San Diego","Potrero",20953,2053,0.0183531746031746,0.04638124362895,0.0793901156677182,166
2016-03-31,"24439","VA",,"Rockbridge","Goshen",20954,1154,0.00260642919200695,0.00435161009573542,0,404
2016-03-31,"49958","MI","Houghton","Houghton","Pelkie",20955,955,0.0010482180293501,0.00951374207188161,0.115654205607477,814
2016-03-31,"35572","AL",,"Winston","Houston",20956,1157,0.00434027777777778,0.00346921075455334,0.0302760463045414,452
2016-03-31,"31829","GA","Columbus","Harris","Waverly Hall",20957,1488,-0.00401606425702811,-0.00134228187919463,0.025499655410062,519
2016-03-31,"54459","WI",,"Price","Ogema",20958,835,0.00967351874244256,-0.022248243559719,-0.102150537634409,972
2016-03-31,"08006","NJ","New York","Ocean","Barnegat Light",20959,2935,0.0106749311294766,0.00686106346483705,-0.00777552400270453,1173
2016-03-31,"68760","NE",,"Knox","Niobrara",20960,895,-0.008859357696567,-0.0376344086021505,-0.0498938428874735,252
2016-03-31,"16930","PA",,"Tioga","Liberty Township",20961,1090,0.00275988960441582,-0.018018018018018,-0.0667808219178082,251
2016-03-31,"43456","OH","Port Clinton, OH","Ottawa","Put in Bay",20962,2171,0.0140121438580103,0.0590243902439024,0.211495535714286,364
2016-03-31,"96107","CA",,"Mono","Coleville",20963,1295,0.00621600621600622,0.0196850393700787,0.0684818481848185,468
2016-03-31,"12847","NY",,"Hamilton","Long Lake",20964,1881,0.0134698275862069,0.00213106020245072,0.0791738382099828,551
2016-03-31,"31077","GA",,"Dodge","Rhine",20965,988,0.00610997963340122,0.0102249488752556,0.0259605399792316,208
2016-03-31,"12087","NY",,"Greene","New Baltimore",20966,1261,0.0104166666666667,-0.0156128024980484,-0.0102040816326531,402
2016-03-31,"61379","IL","Ottawa","Bureau","Wyanet",20967,1103,0.00914913083257091,0.0337394564198688,0.0156537753222836,412
2016-03-31,"05065","VT","Claremont","Windsor","Sharon",20968,1418,-0.0274348422496571,-0.0671052631578947,-0.117610454262601,303
2016-03-31,"39462","MS","Hattiesburg","Perry","New Augusta",20969,885,0.00568181818181818,0.00797266514806378,-0.0463362068965517,106
2016-03-31,"45034","OH","Cincinnati","Warren","Kings Mills",20970,1644,0.00366300366300366,0.00121802679658952,0.025577043044292,431
2016-03-31,"72045","AR","Searcy","White","El Paso",20971,938,0.017353579175705,0.00860215053763441,-0.0758620689655172,360
2016-03-31,"80105","CO","Denver","Elbert","Deer Trail",20972,1679,0.00962116656644618,0.0212895377128954,0.0811332904056665,377
2016-03-31,"83552","ID",,"Idaho","Kooskia",20973,870,0,-0.0136054421768707,-0.0354767184035477,374
2016-03-31,"47369","IN",,"Jay","Pennville",20974,721,0.0154929577464789,0.0154929577464789,-0.0123287671232877,347
2016-03-31,"52754","IA",,"Louisa","Letts",20975,1170,0,0.00862068965517241,0.0281195079086116,328
2016-03-31,"72111","AR","Little Rock","Faulkner","Mount Vernon",20976,905,0.013437849944009,0.0237556561085973,-0.0483701366982124,413
2016-03-31,"94586","CA","San Francisco","Alameda","Sunol",20977,3527,0.00915593705293276,0.0178932178932179,0.151485471759713,331
2016-03-31,"68339","NE","Lincoln","Lancaster","Denton",20978,1239,0.00242718446601942,-0.00800640512409928,0.0517826825127335,132
2016-03-31,"73626","OK",,"Washita","Canute",20979,960,0.00418410041841004,-0.0163934426229508,0.155234657039711,281
2016-03-31,"38332","TN","Jackson","Chester","Enville",20980,853,0.00946745562130178,0.0130641330166271,-0.0150115473441109,491
2016-03-31,"42733","KY","Campbellsville","Taylor","Elk Horn",20981,849,0.00592417061611374,0.013126491646778,0.014336917562724,326
2016-03-31,"57070","SD","Sioux Falls","Turner","Viborg",20982,872,-0.0353982300884956,-0.0278706800445931,0.0913642052565707,511
2016-03-31,"05150","VT","Claremont","Windsor","Town of Springfield",20983,1326,0.0091324200913242,0.00606980273141123,-0.00674157303370787,320
2016-03-31,"48760","MI",,"Tuscola","Silverwood",20984,851,0.00829383886255924,0.0441717791411043,-0.0116144018583043,744
2016-03-31,"54762","WI",,"Barron","Prairie Farm",20985,961,0.0158562367864693,0.0245202558635394,-0.0821394460362942,366
2016-03-31,"62338","IL","Quincy","Adams","Fowler",20986,1210,0.00665557404326123,0.0280373831775701,-0.0649149922720247,390
2016-03-31,"57075","SD",,"Moody","Colman",20987,1247,-0.00319744204636291,-0.0150078988941548,-0.0553030303030303,106
2016-03-31,"43746","OH","Zanesville","Muskingum","Hopewell",20988,962,-0.00619834710743802,-0.030241935483871,-0.193629505448449,489
